customer_id,has_referred_a_friend,number_of_referrals,has_phone_service,has_multiple_lines,has_internet_service,internet_service_type,has_online_security,has_online_backup,avg_monthly_long_distance_charges,avg_monthly_gb_download,has_device_protection,has_tech_support,has_tv,has_movies,has_music,has_unlimited_data
1432-fpaxx,0,0,0,0,1,dsl,0,1,0.0,7,0,0,0,0,0,1
3884-hcswg,0,0,1,0,1,fiber optic,0,0,7.66,17,0,0,0,0,0,0
2919-hbcjo,0,0,1,0,1,fiber optic,0,1,24.09,17,0,0,0,0,0,1
4236-xpxav,1,1,1,0,1,fiber optic,0,1,9.23,25,0,1,1,1,1,1
3030-yzadt,0,0,1,0,1,dsl,0,0,2.88,26,0,0,0,0,0,0
7410-ktvfv,1,1,1,0,1,dsl,0,0,19.05,26,1,0,0,0,0,1
8393-dlhga,0,0,1,0,1,fiber optic,0,1,5.27,4,0,0,1,1,1,1
2834-spcjv,1,1,1,0,1,fiber optic,1,0,38.37,14,0,0,1,0,0,1
3523-qrqll,1,1,1,0,1,dsl,0,1,35.04,76,0,0,1,1,1,1
0895-dqhew,1,1,1,1,1,fiber optic,0,1,35.46,23,1,0,1,1,1,1
8149-rsoun,0,0,1,1,1,fiber optic,0,0,16.15,12,0,0,1,1,1,1
7250-eqkiy,1,1,1,0,1,dsl,0,0,9.73,29,1,0,0,0,0,1
5519-nphvg,0,0,1,1,1,fiber optic,0,0,12.75,24,0,0,1,1,1,0
8849-gyokr,1,2,1,1,1,fiber optic,1,1,8.83,21,0,0,1,1,1,1
0461-cvkmu,0,0,1,0,1,fiber optic,0,1,38.81,28,1,1,0,0,0,1
8806-eagwc,0,0,1,0,1,dsl,0,0,22.77,51,0,0,1,0,1,1
5498-txhlf,1,1,1,1,1,fiber optic,0,0,40.78,4,1,0,1,0,0,1
9722-ujojr,1,1,1,0,1,fiber optic,0,0,11.24,16,0,0,0,0,0,1
6772-ksatr,0,0,1,1,1,fiber optic,1,0,9.81,28,0,0,0,0,0,1
7112-opotk,0,0,1,0,1,fiber optic,0,0,28.84,23,0,0,0,0,0,1
5828-avipd,1,1,1,1,1,fiber optic,0,0,5.93,51,0,1,1,1,1,1
1086-lxkfy,1,1,1,0,1,fiber optic,0,0,16.55,19,0,0,0,0,0,1
7774-ojsxi,0,0,1,1,1,fiber optic,0,1,9.27,30,1,0,1,1,1,1
7786-wbjyi,0,0,1,1,1,fiber optic,0,1,30.95,26,0,0,0,0,0,1
5016-ettff,0,0,0,0,1,dsl,0,0,0.0,30,1,0,0,0,0,0
3866-mdtub,0,0,1,0,1,dsl,1,0,26.93,10,0,0,1,1,1,1
0697-zmsws,0,0,1,1,1,fiber optic,0,0,6.91,53,0,0,0,1,1,1
1513-xnpph,0,0,1,0,1,fiber optic,0,0,17.46,9,1,1,0,1,1,1
6347-dcuik,0,0,1,1,1,fiber optic,0,0,29.24,85,0,0,0,0,1,1
0897-fegmu,1,1,1,1,1,fiber optic,0,0,31.08,26,1,0,1,1,1,1
7663-rgwbc,0,0,1,0,1,dsl,0,0,8.77,10,0,0,0,0,0,1
1120-bmwub,0,0,1,0,1,dsl,0,1,6.86,8,0,1,0,0,0,0
3891-puqod,0,0,1,0,1,dsl,0,0,13.58,24,1,0,0,1,1,1
0689-nkylf,0,0,1,0,1,fiber optic,0,0,35.4,18,1,0,1,0,0,1
3658-kibgf,0,0,1,0,1,dsl,1,1,44.36,58,0,0,0,0,1,1
5519-yldgw,1,1,1,1,1,fiber optic,1,0,1.21,16,1,0,1,1,1,1
8185-upybr,1,4,1,1,1,fiber optic,0,0,21.23,13,0,0,0,0,0,1
4585-hetai,1,5,1,0,1,fiber optic,0,0,48.48,58,1,0,0,0,1,1
4951-ukaaq,0,0,1,1,1,fiber optic,0,1,48.32,51,0,0,0,1,1,0
4918-qlliw,0,0,1,0,1,dsl,0,0,47.68,82,0,0,1,0,1,1
1625-jaiiy,1,1,1,1,1,fiber optic,0,0,44.24,5,0,0,1,0,0,1
4112-lueiz,0,0,1,0,1,fiber optic,0,0,12.78,2,0,0,1,1,1,1
4510-himlv,0,0,1,0,1,fiber optic,0,0,22.86,25,0,0,0,0,0,0
2430-usgxp,1,1,1,1,1,fiber optic,0,0,34.62,23,1,0,1,1,1,1
5955-erihd,1,1,1,1,1,fiber optic,0,0,31.49,20,0,0,1,1,1,1
5949-ebsqk,1,4,1,0,1,dsl,0,0,27.24,21,0,1,0,1,1,1
7274-rtapz,0,0,1,0,1,fiber optic,0,0,7.15,48,0,0,1,1,1,1
0311-unpff,0,0,1,0,1,fiber optic,0,0,38.09,22,0,0,1,1,1,0
3834-xuifc,0,0,1,1,1,fiber optic,0,0,18.83,26,0,0,0,1,1,1
7599-fkvxz,1,1,1,1,1,fiber optic,0,0,2.41,21,1,1,1,1,1,1
6221-avqyl,0,0,1,1,1,fiber optic,0,0,2.96,15,0,0,0,0,0,1
7743-exurx,1,1,1,0,1,dsl,0,0,3.85,20,1,0,0,0,0,1
5569-kgjhx,1,1,1,1,1,fiber optic,0,0,14.21,5,0,0,1,0,0,0
7730-iutdz,0,0,1,0,1,fiber optic,1,0,34.0,11,0,0,0,0,0,1
0748-rdggm,1,1,1,0,1,fiber optic,1,1,39.63,26,1,1,1,1,1,1
9474-phlyd,0,0,1,0,1,dsl,0,0,36.34,48,1,0,0,1,1,1
2165-voegb,0,0,1,0,1,fiber optic,1,1,43.04,71,0,1,1,1,1,1
8914-rbtsb,1,1,1,1,1,fiber optic,0,1,2.12,17,1,0,1,0,0,0
0963-zbdrn,0,0,1,0,1,fiber optic,0,0,25.21,26,0,1,1,1,1,1
7594-rqhxr,0,0,1,0,1,fiber optic,0,0,21.72,52,0,0,0,1,1,1
6331-ewieb,0,0,1,1,1,fiber optic,0,0,1.36,25,0,0,1,0,0,1
5998-vvejy,0,0,1,1,1,fiber optic,0,0,24.16,22,0,1,0,0,0,1
4317-vteoa,0,0,1,0,1,dsl,0,1,43.03,3,0,0,0,0,0,1
1670-svowz,1,1,1,0,1,fiber optic,0,1,7.62,3,0,1,0,1,1,0
0133-bmfzo,0,0,1,0,1,fiber optic,1,1,36.81,16,0,1,0,0,0,1
9540-jyroe,0,0,1,0,1,fiber optic,0,0,13.04,85,0,0,0,0,0,0
3656-tkrvz,0,0,1,0,1,dsl,1,1,1.24,52,0,0,0,0,1,1
3208-ypioe,0,0,1,1,1,fiber optic,0,0,36.17,5,0,0,0,0,0,1
2612-ranwt,0,0,1,1,1,fiber optic,0,0,30.54,47,1,0,1,1,1,1
2933-filnv,0,0,0,0,1,dsl,0,0,0.0,52,0,0,0,0,0,1
6410-lefen,0,0,1,0,1,dsl,0,0,15.62,2,0,0,0,0,0,1
3194-orpik,1,1,1,1,1,fiber optic,0,0,35.33,17,0,0,1,0,0,1
8816-vxnzd,0,0,1,1,1,fiber optic,0,0,5.94,8,0,0,0,0,0,1
9378-fxtiz,1,1,1,1,1,dsl,0,0,42.1,12,0,0,1,1,1,1
1723-hkxjq,0,0,1,1,1,fiber optic,0,1,18.79,16,0,0,1,1,1,1
7825-gkxmw,0,0,1,0,1,dsl,0,0,22.11,18,0,0,0,0,0,0
0836-seylu,1,2,0,0,1,dsl,0,0,0.0,26,0,1,1,0,0,1
3716-bdvdb,0,0,1,0,1,fiber optic,0,0,38.66,18,0,0,0,0,0,1
5899-mqzzl,0,0,1,1,1,fiber optic,0,0,6.03,48,0,0,0,0,1,1
6849-oyamu,1,1,1,0,1,fiber optic,0,1,43.95,20,0,1,1,1,1,1
6038-gcyec,0,0,0,0,1,dsl,0,1,0.0,52,1,0,1,1,1,1
1150-wfarn,1,1,1,1,1,fiber optic,1,0,32.15,28,1,1,1,1,1,1
3144-audbs,1,1,1,0,1,dsl,0,0,6.94,28,0,1,0,0,0,1
6688-uzpwd,1,1,1,1,1,fiber optic,0,1,7.89,10,0,0,1,1,1,1
0968-gsikn,0,0,1,0,1,fiber optic,0,0,30.6,27,0,0,0,0,1,1
1965-ddbwu,0,0,1,1,1,fiber optic,0,0,11.96,18,0,1,0,1,1,1
9057-sihch,0,0,1,1,1,fiber optic,0,0,9.95,13,0,0,1,1,1,1
2391-soori,0,0,1,0,1,dsl,1,0,26.04,27,0,0,0,0,0,1
2645-qtlmb,0,0,1,0,1,fiber optic,0,1,12.05,69,0,0,1,1,1,1
4806-hipdw,1,1,1,0,1,fiber optic,0,0,21.65,13,0,0,0,0,0,1
8443-zrdbz,0,0,1,1,1,fiber optic,0,0,42.44,29,0,0,0,0,0,1
7479-nitws,0,0,1,1,1,fiber optic,0,0,36.84,17,1,0,1,0,0,0
2959-mjhic,1,3,1,0,1,fiber optic,0,0,32.43,13,0,0,1,0,0,1
5960-wpxqm,0,0,1,0,1,fiber optic,0,0,31.34,52,0,0,1,0,1,1
8260-ngfny,0,0,0,0,1,dsl,0,0,0.0,73,0,0,0,0,1,1
1725-iqniy,1,1,1,0,1,fiber optic,1,1,42.09,9,1,1,1,1,1,1
8614-vgmmv,0,0,1,1,1,dsl,0,0,9.71,26,0,0,0,0,0,1
2533-qvmsk,1,9,1,1,1,fiber optic,0,1,26.94,11,0,1,1,0,0,1
8625-azyzy,1,2,1,1,1,fiber optic,0,1,3.0,15,1,0,1,1,1,1
9306-cpcbc,0,0,1,1,1,fiber optic,0,0,35.54,27,0,0,0,0,0,1
2656-tabeh,1,1,1,1,1,fiber optic,0,1,28.22,10,0,0,1,1,1,1
2325-zusfd,1,1,1,0,1,dsl,1,0,36.65,7,0,0,1,1,1,1
3932-cmdtd,0,0,1,0,1,fiber optic,0,1,43.45,52,1,1,1,1,1,1
5089-ifsdp,1,1,1,1,1,fiber optic,1,1,27.99,24,1,0,1,1,1,1
4817-vyyws,0,0,1,1,1,fiber optic,0,1,11.73,82,0,0,1,1,1,1
5299-sjczt,0,0,1,1,1,fiber optic,0,0,21.86,6,1,0,1,1,1,1
7359-ptsxy,0,0,1,0,1,dsl,0,0,24.24,28,0,0,0,0,0,1
4503-bdxbd,0,0,1,0,1,fiber optic,0,1,25.24,29,0,0,0,0,0,1
6086-esgrl,0,0,1,0,1,fiber optic,0,0,4.67,11,0,0,0,1,1,1
3886-certz,1,1,1,1,1,fiber optic,0,1,31.13,11,1,1,1,1,1,1
5759-rcvcb,0,0,0,0,1,dsl,0,0,0.0,30,0,0,1,0,0,1
6372-rfvns,1,1,1,0,1,fiber optic,0,0,28.04,30,0,0,1,0,0,1
8938-umkpi,0,0,1,1,1,fiber optic,0,1,35.97,25,1,0,1,1,1,0
0991-brrfb,0,0,1,0,1,dsl,1,0,20.86,3,0,0,0,0,0,1
6319-iejwj,1,1,1,0,1,fiber optic,0,0,49.69,10,0,0,1,1,1,1
9025-aomki,0,0,1,1,1,fiber optic,0,0,43.8,5,0,0,1,1,1,1
5275-sqeiz,0,0,1,0,1,fiber optic,0,0,14.91,21,0,0,0,1,1,1
7716-ytyhg,1,1,1,1,1,fiber optic,0,0,23.95,30,0,0,0,1,1,1
8945-grkhx,0,0,1,0,1,fiber optic,0,0,46.09,10,0,0,0,1,1,1
4587-vvtox,1,1,1,1,1,fiber optic,0,1,27.44,58,1,0,1,1,1,1
4652-nnhny,1,1,1,1,1,fiber optic,0,0,17.96,30,0,0,0,0,0,1
1334-fjsvr,0,0,0,0,1,dsl,0,0,0.0,7,0,0,0,0,0,1
7625-xcqrh,0,0,1,1,1,fiber optic,0,0,15.6,4,0,0,0,0,0,1
1731-tviuk,0,0,1,1,1,fiber optic,0,1,7.39,4,0,1,0,1,1,1
0618-xwmss,0,0,1,0,1,fiber optic,1,0,44.28,5,0,0,0,0,0,1
6689-kxgbo,0,0,1,0,1,dsl,0,1,30.96,5,0,0,0,0,0,1
6615-nggzj,0,0,1,1,1,fiber optic,0,1,36.97,27,0,0,1,1,1,1
2984-miizl,0,0,1,0,1,fiber optic,0,0,7.26,29,1,0,0,0,0,1
5590-yrfjt,1,1,0,0,1,dsl,0,0,0.0,10,0,0,0,0,0,1
3677-tnkio,0,0,1,0,1,fiber optic,0,0,36.25,52,0,0,0,0,0,1
2873-zliwt,1,1,1,1,1,fiber optic,0,0,2.03,19,1,1,0,0,0,1
3415-taile,1,1,1,0,1,dsl,0,0,27.27,51,0,0,1,1,1,1
1915-iofgu,0,0,1,0,1,fiber optic,0,0,41.39,3,0,0,0,0,0,1
3045-xetsh,0,0,1,1,1,fiber optic,0,1,43.26,21,1,0,0,1,1,1
7665-toald,0,0,1,0,1,fiber optic,0,0,14.19,59,0,0,0,0,1,1
2777-phdei,0,0,1,0,1,fiber optic,0,0,29.41,59,0,0,1,0,1,0
1196-amora,0,0,1,1,1,fiber optic,0,0,38.07,28,0,0,0,0,0,1
4282-ymkna,0,0,1,1,1,fiber optic,0,0,16.48,12,0,0,0,0,0,1
4628-cttla,0,0,0,0,1,dsl,0,1,0.0,59,0,0,1,0,1,0
6834-nxdca,0,0,0,0,1,dsl,0,0,0.0,53,0,0,0,0,0,1
5597-glbuc,0,0,1,0,1,fiber optic,0,0,22.97,23,1,0,1,0,0,1
2748-myrvk,0,0,1,1,1,fiber optic,0,1,8.38,59,0,0,1,1,1,1
4822-ycxmx,0,0,1,1,1,fiber optic,0,0,8.31,22,0,0,0,1,1,1
9821-pootn,1,1,1,1,1,fiber optic,0,0,48.47,12,0,0,0,0,0,1
4229-czmll,0,0,1,1,1,fiber optic,0,0,6.32,11,0,0,0,0,0,1
3663-mitlp,0,0,1,0,1,fiber optic,0,1,16.82,26,1,0,1,1,1,1
3285-ucqvc,0,0,0,0,1,dsl,0,0,0.0,10,0,1,0,0,0,1
3737-gcspv,1,5,1,1,1,fiber optic,1,0,26.88,19,0,1,1,0,0,1
4088-yldsu,1,1,1,1,1,fiber optic,0,0,10.61,76,1,1,1,1,1,1
5797-apwzc,0,0,1,0,1,fiber optic,0,0,31.68,22,0,0,1,1,1,1
3683-qkiue,0,0,1,0,1,dsl,0,0,21.91,12,0,1,0,0,0,1
4228-zgyuw,0,0,1,1,1,fiber optic,0,1,12.24,11,0,0,0,1,1,0
6416-tvaih,1,1,1,0,1,fiber optic,0,0,30.62,11,0,0,0,0,0,1
5108-adxwo,0,0,1,0,1,fiber optic,1,0,38.88,30,0,0,0,0,0,1
3066-rrjio,0,0,1,0,1,fiber optic,0,0,13.04,46,0,0,0,0,0,1
1567-dscic,0,0,1,1,1,fiber optic,0,1,23.89,14,1,0,1,0,0,1
2150-uwtfy,1,1,1,0,1,dsl,1,1,42.98,30,1,0,0,0,0,0
2683-bpjso,0,0,1,1,1,fiber optic,1,1,28.37,12,0,0,0,0,0,1
5445-pzwgx,0,0,1,1,1,fiber optic,1,1,8.08,21,0,1,0,1,1,0
9170-cckou,1,1,1,1,1,fiber optic,1,1,12.06,9,1,0,0,0,0,1
3814-mlaxc,0,0,1,1,1,fiber optic,0,0,16.63,12,0,1,0,0,0,1
5442-utcvd,0,0,1,1,1,fiber optic,0,0,43.72,21,1,0,0,1,1,1
7734-dboai,1,1,0,0,1,dsl,0,0,0.0,12,0,1,1,0,0,0
2114-mgina,0,0,1,0,1,fiber optic,0,0,10.3,29,0,0,1,1,1,1
4489-snojf,1,1,1,1,1,dsl,1,0,25.27,82,1,1,1,0,0,1
2187-lzgpl,0,0,0,0,1,dsl,0,1,0.0,19,0,0,0,1,1,1
9019-qvlzd,0,0,1,0,1,fiber optic,0,0,32.13,15,0,0,1,0,0,0
1455-esiqh,0,0,1,0,1,fiber optic,0,0,16.06,3,0,0,1,1,1,1
6996-knsml,0,0,1,0,1,fiber optic,0,0,35.25,30,1,0,0,0,0,1
2592-seifq,0,0,0,0,1,dsl,0,0,0.0,18,0,0,0,0,0,1
8642-gvwrf,1,1,1,0,1,fiber optic,0,1,28.86,26,1,0,0,0,0,1
3400-esfuw,1,1,1,0,1,dsl,1,1,8.8,48,0,1,0,0,0,0
2057-zblpd,1,3,1,1,1,fiber optic,0,0,42.22,29,0,0,0,1,1,1
8417-fmlzi,1,1,1,0,1,fiber optic,0,1,26.91,6,0,0,0,1,1,1
0515-ypmcw,0,0,1,0,1,fiber optic,0,0,42.87,8,0,0,0,0,0,0
4729-xkasr,0,0,0,0,1,dsl,0,0,0.0,57,0,0,0,0,0,1
5449-fibxj,1,1,1,1,1,fiber optic,0,0,28.04,22,1,1,1,1,1,1
9837-bmclm,0,0,1,0,1,fiber optic,0,0,31.88,7,0,0,1,0,0,1
4925-lmhok,0,0,1,1,1,dsl,0,1,14.79,59,0,1,0,0,0,1
1455-ugqvh,1,1,1,1,1,fiber optic,0,0,1.09,18,1,0,1,1,1,1
2037-sgxhh,1,1,1,1,1,fiber optic,0,1,49.7,30,1,0,1,0,0,1
3178-feszo,0,0,1,1,1,fiber optic,0,1,20.23,17,0,0,1,1,1,1
6087-mvhjh,0,0,1,1,1,fiber optic,0,0,17.8,5,1,0,0,1,1,0
4603-janfb,0,0,1,0,1,fiber optic,0,0,12.13,19,0,0,0,0,0,1
3018-tftsu,0,0,1,0,1,fiber optic,1,0,18.38,3,1,0,0,0,0,1
4806-kexqr,0,0,1,0,1,fiber optic,0,0,43.06,46,0,0,0,1,1,1
7908-qcbca,1,1,1,0,1,fiber optic,0,0,33.46,12,0,0,0,0,0,0
6711-fldfb,0,0,1,1,1,fiber optic,0,0,46.79,25,0,0,0,0,0,1
4702-ioqdc,0,0,1,0,1,fiber optic,0,0,46.17,30,0,0,0,0,0,1
6178-kfnhs,0,0,1,1,1,fiber optic,1,0,35.8,25,0,0,0,0,0,1
1264-bywms,0,0,1,1,1,fiber optic,0,0,47.38,29,0,0,1,1,1,1
9658-wyufb,0,0,1,1,1,fiber optic,1,1,21.82,23,0,0,1,0,0,1
2013-sgdxk,0,0,1,0,1,fiber optic,0,1,1.63,59,0,0,1,0,0,0
2154-kvjff,0,0,1,1,1,fiber optic,0,1,42.83,21,0,0,0,0,0,1
9647-ergbe,1,1,1,1,1,fiber optic,0,0,39.74,22,1,0,1,1,1,1
3428-xzmaz,0,0,1,0,1,fiber optic,0,0,45.86,27,0,0,0,0,0,1
0378-tovms,0,0,1,0,1,fiber optic,0,0,10.6,73,0,1,0,1,1,1
4355-hbjhh,0,0,1,1,1,dsl,1,0,42.77,3,1,0,1,1,1,1
5520-fvewj,1,1,1,1,1,fiber optic,0,1,40.63,59,1,0,0,0,1,1
5572-zdxhy,0,0,1,0,1,fiber optic,0,1,29.07,52,0,0,0,1,1,1
3750-ckvkh,0,0,1,0,1,fiber optic,0,0,11.75,4,0,0,0,0,0,1
4547-kqrtm,0,0,1,1,1,fiber optic,0,1,49.7,10,0,0,0,0,0,1
7639-supcw,0,0,1,0,1,dsl,1,0,3.95,30,0,0,0,0,0,0
4658-hcohw,1,1,1,0,1,fiber optic,0,1,16.67,3,1,1,1,1,1,1
3440-jpscl,0,0,1,0,1,fiber optic,0,0,5.16,59,1,1,1,1,1,1
2889-fpwrm,1,1,1,1,1,fiber optic,1,1,34.87,8,1,1,1,1,1,1
4290-bsxux,1,1,1,1,1,fiber optic,0,0,43.27,17,0,1,0,0,0,1
0325-xbfac,0,0,1,0,1,fiber optic,0,0,19.49,10,1,0,1,1,1,0
2462-xiijb,0,0,1,1,1,fiber optic,0,0,3.25,25,1,0,1,0,0,1
7817-boqpw,0,0,1,1,1,fiber optic,0,0,41.37,28,0,0,0,0,0,1
1853-udxbw,1,1,1,0,1,fiber optic,0,0,38.8,4,0,0,0,0,0,1
5458-cqjta,1,1,1,0,1,dsl,1,0,40.47,30,0,1,1,1,1,1
5219-yiptk,1,1,1,1,1,fiber optic,0,1,11.32,12,1,0,1,1,1,1
3540-rzjyu,0,0,1,0,1,fiber optic,1,0,20.03,59,0,0,1,0,1,0
2091-mjtfx,1,1,0,0,1,dsl,0,0,0.0,12,0,1,1,1,1,1
7571-yxdad,0,0,1,1,1,fiber optic,0,0,38.28,18,0,0,0,0,0,1
3393-fmzpv,0,0,1,1,1,fiber optic,0,1,36.24,3,0,0,1,1,1,1
7486-ksrvi,0,0,1,1,1,fiber optic,0,0,39.37,23,0,1,1,1,1,0
8443-wvpss,1,5,1,0,1,fiber optic,0,1,43.28,12,0,1,1,1,1,1
3006-ximln,0,0,1,1,1,fiber optic,0,0,42.89,13,0,0,1,1,1,1
6305-ylbmm,0,0,1,0,1,fiber optic,0,1,2.52,24,1,1,1,1,1,1
3647-gmgdh,1,7,1,0,1,fiber optic,0,0,37.8,15,1,0,1,1,1,1
0362-zbzwj,0,0,1,1,1,fiber optic,0,0,24.66,22,0,0,0,1,1,1
4274-owwyo,0,0,1,0,1,fiber optic,0,1,4.8,11,0,0,0,0,0,1
4106-hadhq,1,1,1,0,1,dsl,1,0,35.7,9,1,1,1,1,1,1
2369-uapkz,0,0,1,1,1,fiber optic,0,1,38.89,8,1,0,1,1,1,1
0637-kvdlv,0,0,1,1,1,fiber optic,0,0,17.22,30,0,0,0,0,0,1
6633-mpwbs,0,0,1,0,1,dsl,0,0,7.31,18,0,1,0,0,0,1
5729-klzar,1,1,1,0,1,fiber optic,0,0,44.28,59,0,0,0,1,1,0
8740-cryfy,0,0,1,0,1,fiber optic,0,0,23.96,22,0,0,1,0,0,1
2962-xpmcq,0,0,1,0,1,dsl,0,0,6.47,21,0,0,0,0,0,1
1678-fyzow,0,0,1,0,1,fiber optic,0,0,46.6,76,0,0,1,0,0,1
5480-tbgph,0,0,1,0,1,fiber optic,0,1,44.96,28,1,0,1,1,1,1
8854-ccvsq,0,0,1,1,1,fiber optic,0,1,38.87,7,0,0,0,0,0,0
0511-jteoy,0,0,1,0,1,fiber optic,0,0,10.19,9,0,0,0,0,0,1
7270-bdioa,0,0,1,1,1,fiber optic,0,0,12.19,23,0,1,1,0,0,1
9565-jsnfm,0,0,1,0,1,fiber optic,0,0,33.71,17,0,0,0,0,0,1
9732-kpkbw,0,0,1,0,1,dsl,1,0,31.16,11,0,1,0,0,0,1
9560-argqj,0,0,1,0,1,fiber optic,0,0,12.92,12,0,0,1,0,0,0
5134-ikday,1,1,1,0,1,fiber optic,0,0,11.08,13,0,0,0,0,0,1
3721-cneys,0,0,1,0,1,fiber optic,0,0,15.33,26,0,0,0,0,0,1
2568-oiady,1,1,1,1,1,fiber optic,0,0,36.29,27,1,0,1,1,1,1
1193-rtslk,0,0,1,0,1,fiber optic,1,1,36.18,48,1,0,0,0,1,1
4432-adrlb,0,0,1,0,1,dsl,0,0,24.9,11,0,0,0,0,0,0
8993-phfwd,0,0,0,0,1,dsl,0,0,0.0,27,0,0,0,0,0,1
1565-rhdjd,0,0,1,1,1,fiber optic,0,1,41.72,69,1,0,0,0,1,1
3765-jxvky,0,0,1,0,1,fiber optic,0,1,44.11,69,0,0,0,0,1,1
7330-wzlnc,0,0,1,1,1,fiber optic,0,1,1.49,51,0,0,1,0,1,1
6413-xkkpu,1,1,1,0,1,fiber optic,1,0,19.19,22,1,0,1,0,0,1
2626-urjfx,1,1,1,1,1,dsl,0,0,8.58,57,0,0,0,0,0,1
2612-rridn,0,0,1,0,1,fiber optic,0,0,21.62,59,0,0,1,0,1,0
4735-asgma,0,0,1,1,1,fiber optic,0,0,40.17,27,1,0,1,1,1,1
3669-lvwzb,0,0,0,0,1,dsl,0,1,0.0,59,0,0,1,1,1,1
6892-ezdtg,1,1,1,1,1,fiber optic,0,1,21.81,14,0,0,1,0,0,1
9725-scpzg,0,0,1,0,1,fiber optic,0,0,1.13,6,0,0,1,1,1,1
5884-gcymi,0,0,1,0,1,fiber optic,0,0,38.53,20,0,0,0,0,0,1
3943-kdree,0,0,1,1,1,fiber optic,0,0,17.53,15,0,0,0,0,0,1
9239-zbzzv,0,0,0,0,1,dsl,0,0,0.0,71,1,0,1,1,1,1
4430-uzipo,0,0,0,0,1,dsl,0,1,0.0,21,0,1,0,0,0,1
4855-snkmy,0,0,1,0,1,dsl,0,0,4.41,30,0,0,0,0,0,1
1502-xfcvr,0,0,1,0,1,fiber optic,1,1,14.99,12,1,0,1,1,1,1
9692-tusxh,0,0,1,0,1,fiber optic,1,0,35.7,26,0,0,1,1,1,1
7912-syrqt,0,0,1,1,1,fiber optic,0,0,18.99,23,0,0,0,0,0,1
1867-bdvfh,1,1,1,1,1,fiber optic,0,0,9.14,19,0,0,0,0,0,1
2359-qwqul,1,1,1,0,1,fiber optic,1,0,9.51,7,1,1,1,1,1,1
9103-tcihj,0,0,1,1,1,dsl,1,0,40.66,8,0,0,0,0,0,1
6653-cbbom,0,0,1,0,1,fiber optic,0,0,15.92,11,0,0,0,0,0,1
6101-imrmm,0,0,1,0,1,fiber optic,0,0,16.58,17,1,0,1,1,1,0
8943-urtmr,0,0,1,0,1,fiber optic,0,0,29.04,21,0,0,1,0,0,1
7762-urzqh,0,0,1,1,1,fiber optic,1,0,23.51,52,1,0,1,1,1,1
6907-nzzij,0,0,1,1,1,fiber optic,0,1,13.35,7,0,0,1,1,1,0
2911-urefd,1,3,0,0,1,dsl,1,0,0.0,13,1,0,1,1,1,1
3744-zrrdz,0,0,1,1,1,fiber optic,0,1,12.76,48,0,0,0,0,1,1
5673-tiyib,0,0,0,0,1,dsl,0,1,0.0,8,1,1,0,0,0,1
1602-ijqqe,0,0,1,1,1,fiber optic,0,0,29.11,9,0,0,0,0,0,1
4628-wqcqq,0,0,1,0,1,fiber optic,0,0,25.51,16,1,0,1,0,0,1
2606-rmdhz,0,0,0,0,1,dsl,0,1,0.0,14,0,0,0,0,0,1
9940-rhlfb,0,0,1,0,1,fiber optic,0,0,26.06,3,1,0,0,0,0,1
4759-trplw,0,0,1,0,1,fiber optic,0,0,29.63,15,0,0,0,0,0,1
8563-iioxk,1,4,1,0,1,dsl,1,0,36.14,85,0,0,0,0,1,1
2982-vpsgi,1,1,1,1,1,fiber optic,0,0,25.67,18,0,0,1,1,1,1
8199-zllsa,0,0,1,1,1,fiber optic,1,1,22.66,27,1,1,1,1,1,1
5980-noplp,1,4,1,1,1,fiber optic,0,0,11.24,59,0,0,1,1,1,1
9874-qlclh,1,1,1,1,1,fiber optic,1,0,4.91,15,1,0,1,1,1,1
6000-apylu,0,0,1,0,1,fiber optic,0,0,20.34,7,0,0,0,1,1,1
0947-idhrq,0,0,1,0,1,fiber optic,0,0,39.21,42,0,0,1,0,1,0
1902-xbtfb,0,0,1,0,1,fiber optic,0,1,39.58,12,1,0,1,0,0,1
8382-shqeh,1,1,1,1,1,fiber optic,0,0,29.0,30,0,0,0,1,1,1
2983-zanrp,1,1,1,0,1,fiber optic,0,1,8.5,59,0,0,0,0,1,1
0302-joivn,1,1,1,0,1,fiber optic,0,1,16.88,6,1,0,1,1,1,1
5366-ijeqj,0,0,1,1,1,fiber optic,0,0,5.54,59,1,0,1,0,0,1
1981-inrfu,0,0,1,0,1,fiber optic,0,0,8.32,16,0,0,1,0,0,1
4971-puyqo,0,0,1,1,1,fiber optic,0,0,11.09,6,0,0,1,1,1,1
6682-qjdgb,0,0,1,0,1,dsl,1,1,8.08,76,0,0,0,0,0,1
8780-ixsts,0,0,1,1,1,fiber optic,0,1,1.15,3,0,0,1,0,0,1
9530-ehpoh,0,0,1,1,1,dsl,0,0,15.03,13,1,0,0,0,0,1
0345-hkjvm,0,0,1,0,1,fiber optic,0,0,2.6,22,0,0,1,1,1,1
3049-solay,1,5,1,1,1,fiber optic,0,0,23.26,42,0,0,1,1,1,0
3235-etoob,1,1,1,0,1,fiber optic,1,0,47.91,23,0,0,0,0,0,1
8058-intph,0,0,1,0,1,fiber optic,0,0,22.48,5,0,0,1,0,0,1
8821-xnhvz,1,1,1,0,1,fiber optic,0,0,39.79,7,0,0,1,0,0,1
2082-ojvtk,1,1,1,1,1,fiber optic,0,0,4.0,48,1,0,0,1,1,1
5940-nfxkv,1,1,1,1,1,fiber optic,0,0,14.09,25,0,0,0,1,1,0
