customer_id,contract_type,has_paperless_billing,payment_method,monthly_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
8086-ovpwv,month-to-month,1,bank withdrawal,80.2,181.1,0.0,10.0,52.94,244.04
9430-frqoc,month-to-month,1,mailed check,87.1,341.45,0.0,0.0,129.84,471.29
3074-gqwyx,month-to-month,1,bank withdrawal,75.9,357.75,0.0,0.0,234.4,592.15
6845-rgtys,month-to-month,1,bank withdrawal,98.75,4533.7,0.0,0.0,134.89,4668.59
8861-hggkb,month-to-month,0,bank withdrawal,86.45,830.85,0.0,0.0,176.5,1007.35
7065-yunry,month-to-month,1,mailed check,45.3,45.3,0.0,0.0,39.94,85.24
7694-vlbwq,one year,0,bank withdrawal,104.1,7040.85,0.0,0.0,548.06,7588.91
6481-ogdoo,one year,1,credit card,90.6,6056.15,0.0,0.0,2060.25,8116.4
3753-tsemp,month-to-month,0,bank withdrawal,88.15,1390.6,0.0,0.0,184.05,1574.65
8305-vhzbz,month-to-month,1,mailed check,20.2,20.2,0.0,0.0,13.27,33.47
9172-jitsm,month-to-month,1,bank withdrawal,90.8,2361.8,0.0,0.0,399.62,2761.42
6173-itpwd,month-to-month,1,bank withdrawal,83.35,4065.0,0.0,140.0,824.38,5029.38
9734-uyxqi,month-to-month,1,bank withdrawal,49.4,106.55,0.0,0.0,49.66,156.21
2189-uxtky,month-to-month,1,bank withdrawal,79.2,1742.75,0.0,0.0,288.42,2031.17
4958-gzwiy,month-to-month,0,bank withdrawal,48.7,340.25,0.0,0.0,35.91,376.16
6356-elrkd,month-to-month,1,bank withdrawal,95.6,95.6,0.0,0.0,6.67,102.27
8624-giout,month-to-month,1,credit card,59.75,2934.3,0.0,0.0,1757.63,4691.93
3177-lasxd,month-to-month,0,bank withdrawal,71.35,71.35,0.0,0.0,40.4,111.75
4897-qsuyc,month-to-month,1,mailed check,20.15,20.15,0.0,0.0,21.59,41.74
1084-uqchv,month-to-month,0,bank withdrawal,69.75,69.75,0.0,0.0,27.97,97.72
2955-bjzhg,month-to-month,0,bank withdrawal,80.85,1400.85,0.0,0.0,282.37,1683.22
3806-dxqom,month-to-month,1,bank withdrawal,33.65,137.85,0.0,0.0,0.0,137.85
9300-rendd,month-to-month,1,bank withdrawal,79.95,79.95,0.0,0.0,3.13,83.08
0761-aetcs,month-to-month,0,bank withdrawal,19.3,19.3,0.0,0.0,25.62,44.92
2153-mrefk,one year,1,bank withdrawal,99.2,3754.6,0.0,0.0,1115.92,4870.52
3106-ulwfw,month-to-month,1,credit card,85.2,627.4,0.0,0.0,211.28,838.68
0925-vydlg,month-to-month,0,bank withdrawal,75.25,242.0,0.0,0.0,53.61,295.61
4349-gfqhk,month-to-month,0,bank withdrawal,54.35,54.35,0.0,0.0,25.39,79.74
8035-buyvg,one year,1,bank withdrawal,42.35,1716.45,0.0,0.0,0.0,1716.45
9787-xvqiu,month-to-month,1,bank withdrawal,75.3,75.3,0.0,0.0,39.44,114.74
8945-muquf,one year,1,bank withdrawal,94.8,4837.6,0.0,0.0,2283.27,7120.87
3023-gflbr,month-to-month,0,credit card,86.15,2745.7,0.0,0.0,473.22,3218.92
0524-iavzo,month-to-month,1,bank withdrawal,85.0,2624.25,0.0,0.0,144.6,2768.85
2737-yngyw,month-to-month,0,bank withdrawal,80.55,184.1,0.0,0.0,67.78,251.88
5159-yfpkq,month-to-month,1,bank withdrawal,75.8,160.75,0.0,0.0,48.62,209.37
7927-auxbz,month-to-month,0,bank withdrawal,85.15,2555.9,0.0,0.0,280.2,2836.1
7619-odsgn,month-to-month,0,bank withdrawal,54.75,1338.15,0.0,0.0,414.48,1752.63
2514-ginmm,month-to-month,1,bank withdrawal,79.5,79.5,0.0,0.0,48.97,128.47
2659-vxmwz,one year,1,bank withdrawal,111.3,7482.1,0.0,0.0,1959.08,9441.18
4285-gyrqc,month-to-month,1,bank withdrawal,86.25,587.1,0.0,0.0,312.62,899.72
8337-mssxb,month-to-month,1,bank withdrawal,86.3,1180.95,0.0,10.0,410.2,1601.15
8182-bjdsi,month-to-month,1,bank withdrawal,89.95,2625.55,0.0,0.0,847.84,3473.39
2482-czgbb,month-to-month,1,bank withdrawal,70.0,740.0,0.0,0.0,272.8,1012.8
0866-qlsir,one year,1,mailed check,64.4,2088.75,0.0,0.0,1169.94,3258.69
7181-bqybv,month-to-month,1,bank withdrawal,102.45,102.45,0.0,0.0,25.88,128.33
6204-ieuxj,month-to-month,0,credit card,80.1,217.55,0.0,0.0,122.01,339.56
4529-ckbcl,month-to-month,1,bank withdrawal,80.2,146.05,0.0,10.0,99.58,255.63
2506-clakw,month-to-month,1,bank withdrawal,98.15,567.45,0.0,0.0,121.56,689.01
1583-ihqze,month-to-month,1,mailed check,112.95,1384.75,0.0,0.0,197.4,1582.15
0151-ontov,month-to-month,0,mailed check,70.9,70.9,0.0,0.0,39.81,110.71
0320-jdnqg,month-to-month,1,bank withdrawal,99.85,2331.3,0.0,0.0,872.85,3204.15
7180-pisog,month-to-month,1,bank withdrawal,74.5,74.5,0.0,0.0,36.44,110.94
3571-rfhar,month-to-month,1,bank withdrawal,109.15,6941.2,0.0,140.0,608.4,7689.6
9578-vrmnm,month-to-month,1,credit card,65.2,1043.35,0.0,0.0,759.2,1802.55
6140-qnrqq,month-to-month,1,mailed check,71.55,71.55,0.0,0.0,17.27,88.82
4307-ktumw,month-to-month,0,bank withdrawal,93.9,5029.2,0.0,0.0,1655.72,6684.92
7470-mcqtk,month-to-month,1,bank withdrawal,48.75,633.4,0.0,0.0,0.0,633.4
7488-mxjiv,month-to-month,1,bank withdrawal,85.65,321.65,0.0,10.0,173.28,504.93
2027-feczv,month-to-month,1,bank withdrawal,106.7,1253.9,0.0,0.0,302.28,1556.18
2672-dzuoy,month-to-month,1,bank withdrawal,25.15,25.15,0.0,0.0,0.0,25.15
3870-mqamg,one year,0,bank withdrawal,110.35,5893.15,0.0,0.0,117.72,6010.87
4800-czmpc,one year,1,credit card,103.25,5037.55,0.0,0.0,305.28,5342.83
7377-dmmri,month-to-month,1,bank withdrawal,47.8,92.45,0.0,0.0,27.46,119.91
3211-iljtt,month-to-month,1,bank withdrawal,70.4,1214.05,0.0,0.0,232.56,1446.61
5103-mhmhy,month-to-month,0,mailed check,45.95,45.95,0.0,0.0,46.17,92.12
0235-kgslc,month-to-month,1,credit card,85.55,85.55,0.0,0.0,33.34,118.89
2884-gbpfb,month-to-month,1,bank withdrawal,70.3,2416.55,0.0,80.0,365.05,2861.6
5136-kckgi,one year,1,mailed check,103.7,3467.0,0.0,0.0,1373.13,4840.13
3722-wpxtk,month-to-month,1,bank withdrawal,88.35,88.35,0.0,0.0,14.26,102.61
2929-ercfz,month-to-month,1,bank withdrawal,94.2,777.3,0.0,0.0,310.64,1087.94
7548-sepyi,month-to-month,1,bank withdrawal,96.25,512.45,0.0,0.0,160.6,673.05
8835-vsdse,month-to-month,1,bank withdrawal,70.7,141.45,0.0,0.0,19.52,160.97
1623-nldot,one year,0,mailed check,33.55,1445.3,0.0,50.0,0.0,1495.3
5236-perkl,two year,1,bank withdrawal,112.95,6465.0,0.0,0.0,2785.02,9250.02
7854-foksf,month-to-month,0,bank withdrawal,35.9,35.9,0.0,0.0,0.0,35.9
7089-ivvaz,month-to-month,1,bank withdrawal,103.35,847.3,0.0,0.0,157.44,1004.74
9492-tokri,month-to-month,1,credit card,90.0,1527.35,0.0,0.0,245.7,1773.05
3325-fuycg,one year,0,bank withdrawal,106.1,2847.4,0.0,0.0,269.36,3116.76
8481-yyxwg,month-to-month,1,bank withdrawal,89.35,461.7,0.0,0.0,50.55,512.25
2609-iaicy,month-to-month,1,bank withdrawal,77.15,77.15,0.0,10.0,27.7,114.85
1740-csdjp,month-to-month,1,bank withdrawal,35.25,35.25,0.0,0.0,0.0,35.25
2636-ohfmn,month-to-month,1,bank withdrawal,48.55,201.0,0.0,0.0,0.0,201.0
1323-ooepc,month-to-month,1,credit card,98.4,5149.5,0.0,0.0,2212.22,7361.72
9921-zvrhg,month-to-month,1,bank withdrawal,80.45,1072.0,0.0,0.0,16.66,1088.66
4701-mljpn,month-to-month,1,bank withdrawal,55.25,1715.65,0.0,10.0,47.43,1773.08
9206-gvpeq,month-to-month,1,bank withdrawal,54.45,706.85,0.0,0.0,0.0,706.85
1596-bbvtg,month-to-month,0,credit card,75.35,2636.05,0.0,0.0,876.4,3512.45
8433-wxgna,month-to-month,1,bank withdrawal,75.7,189.2,0.0,0.0,84.32,273.52
3707-gnwhm,month-to-month,1,mailed check,74.25,74.25,0.0,0.0,21.8,96.05
5766-zjybb,month-to-month,0,mailed check,19.4,19.4,0.0,0.0,3.14,22.54
8931-gjjiq,month-to-month,1,bank withdrawal,83.3,803.3,0.0,0.0,267.3,1070.6
4277-pvran,month-to-month,1,bank withdrawal,80.1,679.3,0.0,0.0,291.12,970.42
0952-kmeeh,month-to-month,0,mailed check,98.15,1230.25,0.0,40.0,43.68,1313.93
8178-eyzuo,month-to-month,1,bank withdrawal,93.7,4154.8,0.0,0.0,725.88,4880.68
3230-wykir,one year,1,credit card,82.0,1425.45,0.0,0.0,225.0,1650.45
0407-bdjkb,month-to-month,1,bank withdrawal,95.75,5742.9,0.0,0.0,2113.2,7856.1
9600-udopk,month-to-month,1,credit card,94.05,2866.45,0.0,0.0,315.0,3181.45
4074-sjffa,month-to-month,1,mailed check,54.75,54.75,0.0,0.0,13.01,67.76
4910-gmjot,month-to-month,1,bank withdrawal,94.6,94.6,0.0,0.0,1.17,95.77
4323-sadqs,month-to-month,1,bank withdrawal,34.5,279.25,0.0,0.0,0.0,279.25
4446-bzkhu,month-to-month,1,bank withdrawal,105.55,6281.45,0.0,0.0,2787.7,9069.15
5202-ivjnu,month-to-month,0,credit card,30.1,1131.3,0.0,150.0,0.0,1281.3
5976-jcjrh,month-to-month,1,bank withdrawal,70.3,738.2,0.0,0.0,317.2,1055.4
0137-ocgab,month-to-month,1,mailed check,80.2,80.2,0.0,0.0,1.23,81.43
3351-nqldi,one year,1,credit card,94.35,6341.45,0.0,0.0,2072.98,8414.43
7593-jnwru,month-to-month,1,bank withdrawal,44.6,260.8,0.0,0.0,295.2,556.0
4588-ybnib,month-to-month,1,credit card,19.6,19.6,0.0,0.0,5.36,24.96
5028-gzldo,month-to-month,0,credit card,70.7,140.7,0.0,0.0,72.12,212.82
6877-tjmbr,month-to-month,1,bank withdrawal,84.8,84.8,0.0,0.0,37.83,122.63
6769-dcqli,one year,1,bank withdrawal,105.0,5426.85,0.0,0.0,2563.08,7989.93
2433-kmeas,month-to-month,1,bank withdrawal,54.45,1127.35,0.0,0.0,160.16,1287.51
2195-zrvax,month-to-month,1,bank withdrawal,85.3,4045.65,0.0,0.0,2080.22,6125.87
3550-sahfp,month-to-month,1,bank withdrawal,83.35,2757.85,0.0,40.0,669.57,3467.42
2011-trqye,month-to-month,1,credit card,33.5,600.0,0.0,0.0,0.0,600.0
4873-ilolj,month-to-month,1,bank withdrawal,90.35,2238.5,0.0,0.0,779.76,3018.26
2725-kxxwt,month-to-month,1,bank withdrawal,90.75,90.75,0.0,0.0,23.06,113.81
9565-djpib,month-to-month,0,credit card,89.6,365.65,0.0,0.0,147.04,512.69
8348-hfyiv,month-to-month,1,bank withdrawal,49.25,90.35,0.0,0.0,0.0,90.35
6849-wleyg,month-to-month,0,credit card,19.75,19.75,0.0,0.0,11.91,31.66
4659-nzruf,month-to-month,1,bank withdrawal,95.15,1789.25,0.0,120.0,624.53,2533.78
8429-xibum,month-to-month,1,bank withdrawal,101.35,2317.1,0.0,0.0,227.26,2544.36
2608-bhkfn,month-to-month,1,credit card,70.05,266.9,0.0,0.0,50.32,317.22
7341-lxcaf,month-to-month,1,bank withdrawal,74.65,301.4,0.0,0.0,194.56,495.96
9462-mjuaw,month-to-month,0,credit card,50.4,206.6,0.0,0.0,121.76,328.36
8128-yvjrg,month-to-month,1,credit card,79.65,604.7,0.0,0.0,282.24,886.94
1569-ttnyj,month-to-month,1,bank withdrawal,78.75,412.1,0.0,10.0,5.8,427.9
4749-vfkvb,month-to-month,1,credit card,50.1,50.1,0.0,0.0,46.49,96.59
7598-uaasy,month-to-month,0,bank withdrawal,76.4,151.8,0.0,0.0,41.0,192.8
7938-ouhio,month-to-month,1,bank withdrawal,98.7,293.65,0.0,0.0,98.28,391.93
0431-apwvy,one year,1,bank withdrawal,90.1,2598.95,0.0,0.0,512.68,3111.63
3426-niyyl,month-to-month,0,bank withdrawal,51.55,765.5,0.0,20.0,47.25,832.75
3387-vatus,month-to-month,1,bank withdrawal,94.85,462.8,0.0,0.0,200.75,663.55
1143-nmnqj,month-to-month,1,bank withdrawal,85.7,169.8,0.0,0.0,28.14,197.94
0415-mosgf,month-to-month,0,credit card,44.4,44.4,0.0,0.0,26.53,70.93
2495-inzwq,month-to-month,1,bank withdrawal,44.55,174.3,0.0,10.0,0.0,184.3
4139-sugld,month-to-month,0,bank withdrawal,35.4,1077.5,0.0,0.0,0.0,1077.5
6857-vwjdt,month-to-month,0,credit card,95.65,95.65,0.0,0.0,32.33,127.98
5624-bqssa,month-to-month,0,credit card,20.95,20.95,0.0,0.0,40.48,61.43
5577-otwww,month-to-month,0,bank withdrawal,19.75,297.3,0.0,0.0,597.6,894.9
6100-qqheb,month-to-month,1,bank withdrawal,92.55,1515.1,0.0,0.0,301.07,1816.17
2691-nzetq,month-to-month,1,bank withdrawal,85.35,758.6,0.0,0.0,442.26,1200.86
4404-hibdj,one year,0,credit card,74.3,1863.8,0.0,0.0,34.25,1898.05
7295-jommd,month-to-month,1,bank withdrawal,98.1,396.3,0.0,0.0,22.52,418.82
5013-sbuih,two year,1,bank withdrawal,109.65,5551.15,0.0,0.0,1385.0,6936.15
6023-yebup,month-to-month,1,bank withdrawal,100.95,329.95,0.0,10.0,35.82,375.77
7209-jcuds,month-to-month,1,bank withdrawal,94.9,1048.85,0.0,0.0,402.2,1451.05
6158-dwpzt,one year,0,bank withdrawal,24.1,259.8,0.0,0.0,0.0,259.8
3763-gczhz,one year,1,bank withdrawal,104.05,6890.0,0.0,0.0,1324.62,8214.62
0772-gyeqq,month-to-month,1,credit card,88.35,262.05,0.0,0.0,148.2,410.25
4831-eobfe,month-to-month,0,credit card,94.65,2649.15,0.0,0.0,1174.21,3823.36
9170-gyzjc,month-to-month,0,credit card,79.9,3326.2,0.0,0.0,1855.66,5181.86
2002-mzhwp,month-to-month,0,credit card,20.5,20.5,0.0,0.0,26.12,46.62
2004-ocqxk,month-to-month,1,bank withdrawal,81.95,81.95,0.0,0.0,44.94,126.89
5027-qpkte,month-to-month,1,bank withdrawal,69.35,451.1,0.0,10.0,103.25,564.35
2672-huyvi,month-to-month,1,bank withdrawal,91.1,455.3,0.0,0.0,70.86,526.16
7508-mybog,month-to-month,1,bank withdrawal,86.1,1235.55,0.0,0.0,101.64,1337.19
0148-dcdos,month-to-month,1,bank withdrawal,94.7,2362.1,0.0,0.0,872.0,3234.1
9992-rramn,month-to-month,1,bank withdrawal,85.1,1873.7,0.0,0.0,356.4,2230.1
0310-mvlet,month-to-month,1,bank withdrawal,99.15,6010.05,0.0,0.0,3009.13,9019.18
5696-qurrl,month-to-month,1,credit card,45.05,45.05,0.0,70.0,13.84,128.89
0495-rvcbf,month-to-month,1,bank withdrawal,79.7,79.7,0.0,0.0,33.88,113.58
8869-torss,one year,1,credit card,60.35,2896.4,0.0,0.0,1627.68,4524.08
2115-bftiw,month-to-month,0,credit card,70.95,1767.35,0.0,20.0,622.75,2410.1
0611-dfxko,month-to-month,1,credit card,89.0,1820.45,0.0,0.0,361.0,2181.45
7780-otdso,month-to-month,1,bank withdrawal,99.4,1742.95,0.0,0.0,203.4,1946.35
9747-ddzos,month-to-month,0,bank withdrawal,73.5,73.5,0.0,0.0,3.84,77.34
0564-jjhgs,month-to-month,1,bank withdrawal,95.5,829.1,0.0,0.0,172.98,1002.08
3348-cfrnx,month-to-month,1,credit card,92.35,2602.9,0.0,0.0,1054.48,3657.38
1428-gtbjj,month-to-month,1,bank withdrawal,74.55,824.75,0.0,0.0,59.4,884.15
2249-yprng,month-to-month,1,bank withdrawal,105.85,2239.65,0.0,0.0,575.8,2815.45
7410-ytjik,month-to-month,0,credit card,75.45,480.75,0.0,0.0,126.7,607.45
4626-gyczp,month-to-month,1,bank withdrawal,93.85,635.6,0.0,0.0,108.57,744.17
5590-bynii,month-to-month,1,bank withdrawal,100.75,2095.0,0.0,0.0,790.46,2885.46
3237-ajgeh,month-to-month,1,credit card,31.0,95.05,0.0,20.0,0.0,115.05
1591-nfnlq,month-to-month,0,credit card,80.0,4242.35,0.0,0.0,286.62,4528.97
0596-bqceq,month-to-month,1,bank withdrawal,100.15,6283.3,0.0,0.0,3011.96,9295.26
1481-zuwza,month-to-month,1,credit card,94.5,2659.4,0.0,0.0,994.56,3653.96
2309-osfeu,month-to-month,1,credit card,33.9,298.45,0.0,0.0,0.0,298.45
7613-llqfo,month-to-month,1,bank withdrawal,84.45,1059.55,0.0,0.0,148.32,1207.87
2640-pmgfl,month-to-month,1,bank withdrawal,79.5,2180.55,0.0,0.0,667.44,2847.99
3801-hmynl,month-to-month,0,mailed check,89.15,89.15,0.0,0.0,32.35,121.5
4484-cgxfk,month-to-month,1,bank withdrawal,55.3,196.15,0.0,0.0,77.88,274.03
6214-edakz,month-to-month,0,bank withdrawal,55.15,1206.05,0.0,30.0,115.72,1351.77
6127-isgtu,month-to-month,1,bank withdrawal,84.95,1378.25,0.0,0.0,109.12,1487.37
8740-xlhdr,month-to-month,1,mailed check,43.25,219.0,0.0,0.0,0.0,219.0
1208-dnhln,one year,1,credit card,48.35,1067.15,0.0,0.0,133.4,1200.55
1761-aezzr,month-to-month,1,bank withdrawal,79.55,79.55,0.0,0.0,4.04,83.59
7120-rfmvs,month-to-month,0,bank withdrawal,84.5,84.5,0.0,0.0,6.89,91.39
7317-ggvpb,two year,1,credit card,108.6,7690.9,0.0,20.0,408.96,8119.86
1322-agoqm,month-to-month,0,bank withdrawal,30.3,1380.1,0.0,0.0,0.0,1380.1
5692-fptah,month-to-month,1,credit card,45.4,45.4,0.0,0.0,38.31,83.71
1550-loaha,month-to-month,0,bank withdrawal,84.15,2585.95,0.0,0.0,1199.36,3785.31
0268-qkiwo,month-to-month,0,bank withdrawal,19.75,58.85,0.0,0.0,73.89,132.74
0876-wduuz,month-to-month,1,credit card,85.4,425.9,0.0,0.0,217.55,643.45
0617-fhsgk,month-to-month,0,credit card,75.2,3678.3,0.0,20.0,934.92,4633.22
2858-mofsq,one year,1,mailed check,55.85,937.5,0.0,0.0,413.27,1350.77
7005-ccbkv,month-to-month,1,bank withdrawal,84.4,556.35,0.0,0.0,131.82,688.17
4250-fdvou,month-to-month,0,bank withdrawal,56.25,389.1,0.0,0.0,103.08,492.18
2141-rrygo,month-to-month,1,bank withdrawal,68.65,261.25,0.0,0.0,42.56,303.81
6376-gahqe,month-to-month,0,bank withdrawal,77.85,299.2,0.0,10.0,171.2,480.4
5052-pnlos,month-to-month,1,bank withdrawal,105.35,323.25,0.0,0.0,41.49,364.74
6979-znsff,month-to-month,1,bank withdrawal,87.05,762.1,0.0,0.0,364.72,1126.82
2386-lahrk,month-to-month,1,mailed check,53.5,53.5,0.0,0.0,14.58,68.08
6032-igaln,month-to-month,1,mailed check,25.1,25.1,0.0,0.0,0.0,25.1
0516-wjvxc,month-to-month,0,bank withdrawal,54.2,308.25,0.0,0.0,18.05,326.3
8809-rihdd,two year,1,bank withdrawal,103.4,7372.65,0.0,0.0,221.04,7593.69
4822-ngoch,month-to-month,1,bank withdrawal,84.45,1058.6,0.0,0.0,284.44,1343.04
1432-fpaxx,month-to-month,1,bank withdrawal,30.6,856.35,0.0,0.0,0.0,856.35
3884-hcswg,month-to-month,1,bank withdrawal,70.0,1144.5,0.0,80.0,130.22,1354.72
5077-dxtcg,month-to-month,1,bank withdrawal,45.3,45.3,0.0,0.0,26.41,71.71
1142-waczw,month-to-month,0,bank withdrawal,29.85,75.6,0.0,0.0,0.0,75.6
4892-vlanz,month-to-month,0,mailed check,19.8,19.8,0.0,0.0,9.66,29.46
2919-hbcjo,month-to-month,1,bank withdrawal,76.65,333.6,0.0,0.0,96.36,429.96
4236-xpxav,month-to-month,1,mailed check,99.15,465.05,0.0,0.0,46.15,511.2
3030-yzadt,month-to-month,0,mailed check,44.95,431.0,0.0,10.0,25.92,466.92
7410-ktvfv,month-to-month,1,mailed check,49.55,878.35,0.0,0.0,342.9,1221.25
8393-dlhga,month-to-month,1,bank withdrawal,95.9,2448.75,0.0,0.0,131.75,2580.5
2834-spcjv,month-to-month,0,bank withdrawal,84.1,4348.65,0.0,0.0,1995.24,6343.89
0587-dmgbh,month-to-month,1,bank withdrawal,49.85,365.55,13.01,10.0,302.32,664.86
3523-qrqll,one year,1,bank withdrawal,69.5,1498.2,49.57,0.0,770.88,2219.51
0895-dqhew,month-to-month,1,bank withdrawal,104.3,5278.15,11.45,0.0,1914.84,7181.54
8149-rsoun,month-to-month,1,bank withdrawal,93.85,93.85,0.0,0.0,16.15,110.0
7250-eqkiy,month-to-month,0,mailed check,50.45,50.45,0.0,0.0,9.73,60.18
4013-ubxwq,month-to-month,1,bank withdrawal,74.65,521.1,28.35,0.0,341.74,834.49
5519-nphvg,month-to-month,1,bank withdrawal,94.2,1046.1,7.39,120.0,153.0,1311.71
8849-gyokr,one year,0,bank withdrawal,106.55,5763.3,0.0,0.0,476.82,6240.12
3148-blqjt,month-to-month,0,credit card,20.1,20.1,0.0,0.0,16.81,36.91
0461-cvkmu,month-to-month,0,bank withdrawal,83.8,1900.25,0.0,0.0,892.63,2792.88
8806-eagwc,month-to-month,0,credit card,55.15,159.15,0.0,0.0,68.31,227.46
4183-wcsep,month-to-month,1,bank withdrawal,78.45,2435.15,0.0,40.0,1065.78,3540.93
5498-txhlf,month-to-month,0,bank withdrawal,87.45,2874.15,0.0,0.0,1386.52,4260.67
6772-ksatr,month-to-month,1,bank withdrawal,81.7,81.7,0.0,0.0,9.81,91.51
7112-opotk,month-to-month,0,bank withdrawal,68.25,2171.15,0.0,0.0,951.72,3122.87
4210-qfjmf,month-to-month,1,bank withdrawal,79.15,317.25,0.0,0.0,147.64,464.89
5828-avipd,one year,1,bank withdrawal,100.95,1875.55,0.0,0.0,112.67,1988.22
1086-lxkfy,month-to-month,1,credit card,69.1,69.1,0.0,0.0,16.55,85.65
7774-ojsxi,one year,1,bank withdrawal,103.45,3066.45,0.0,0.0,287.37,3353.82
7786-wbjyi,month-to-month,0,bank withdrawal,77.95,305.55,0.0,0.0,123.8,429.35
5016-ettff,month-to-month,0,credit card,29.5,255.25,0.0,40.0,0.0,295.25
3866-mdtub,month-to-month,1,bank withdrawal,70.75,146.9,0.0,0.0,53.86,200.76
0697-zmsws,month-to-month,1,bank withdrawal,85.65,338.9,0.0,0.0,27.64,366.54
7593-xfkdi,month-to-month,0,credit card,46.3,46.3,0.0,0.0,48.22,94.52
0337-cnpze,month-to-month,1,bank withdrawal,106.3,4443.45,0.0,130.0,427.63,5001.08
1513-xnpph,month-to-month,1,bank withdrawal,89.4,1095.65,0.0,0.0,209.52,1305.17
6347-dcuik,month-to-month,1,credit card,74.15,811.8,0.0,0.0,292.4,1104.2
0897-fegmu,month-to-month,1,bank withdrawal,99.5,1056.95,0.0,0.0,341.88,1398.83
7663-rgwbc,month-to-month,1,credit card,44.15,44.15,0.0,0.0,8.77,52.92
1120-bmwub,month-to-month,1,credit card,53.9,834.15,0.0,40.0,109.76,983.91
9124-lhcjq,month-to-month,1,credit card,85.45,85.45,0.0,0.0,31.03,116.48
2235-zgkpt,month-to-month,0,credit card,50.85,239.55,0.0,0.0,51.52,291.07
3891-puqod,month-to-month,0,bank withdrawal,59.2,59.2,0.0,0.0,13.58,72.78
0689-nkylf,month-to-month,1,bank withdrawal,83.2,1060.6,0.0,0.0,460.2,1520.8
3658-kibgf,month-to-month,1,bank withdrawal,54.9,54.9,0.0,0.0,44.36,99.26
5519-yldgw,month-to-month,1,bank withdrawal,103.9,2254.2,0.0,0.0,25.41,2279.61
4946-edsew,month-to-month,1,credit card,19.25,180.3,0.0,0.0,319.11,499.41
8185-upybr,month-to-month,1,bank withdrawal,75.5,438.0,0.0,0.0,127.38,565.38
4585-hetai,month-to-month,1,bank withdrawal,73.75,325.45,0.0,0.0,193.92,519.37
7526-bezqb,month-to-month,1,bank withdrawal,96.05,1148.1,0.0,0.0,536.52,1684.62
4951-ukaaq,month-to-month,1,bank withdrawal,88.95,355.2,0.0,40.0,193.28,588.48
2108-ykqty,month-to-month,0,credit card,50.7,151.3,0.0,0.0,39.24,190.54
4918-qlliw,month-to-month,0,credit card,53.4,188.7,0.0,0.0,143.04,331.74
1625-jaiiy,one year,1,bank withdrawal,83.0,5685.8,0.0,0.0,3008.32,8694.12
2947-domlj,month-to-month,0,credit card,50.6,50.6,0.0,0.0,11.86,62.46
4112-lueiz,month-to-month,1,bank withdrawal,89.5,863.1,0.0,0.0,127.8,990.9
4510-himlv,month-to-month,1,bank withdrawal,69.8,69.8,0.0,10.0,22.86,102.66
2430-usgxp,month-to-month,1,bank withdrawal,101.05,2391.8,0.0,0.0,830.88,3222.68
5955-erihd,month-to-month,1,bank withdrawal,94.7,1687.95,0.0,0.0,566.82,2254.77
5949-ebsqk,month-to-month,0,credit card,61.45,229.55,0.0,0.0,108.96,338.51
7274-rtapz,month-to-month,1,bank withdrawal,90.55,90.55,0.0,0.0,7.15,97.7
0311-unpff,month-to-month,1,bank withdrawal,88.8,2274.35,0.0,50.0,990.34,3314.69
3834-xuifc,month-to-month,1,credit card,85.2,602.55,0.0,0.0,131.81,734.36
7599-fkvxz,month-to-month,1,bank withdrawal,106.15,4512.7,0.0,0.0,101.22,4613.92
8229-tniqa,month-to-month,1,credit card,45.3,196.95,0.0,0.0,159.6,356.55
6221-avqyl,month-to-month,1,credit card,73.25,131.05,0.0,0.0,5.92,136.97
7743-exurx,month-to-month,1,bank withdrawal,51.05,415.05,0.0,0.0,30.8,445.85
5569-kgjhx,month-to-month,1,bank withdrawal,85.35,754.65,0.0,50.0,127.89,932.54
7730-iutdz,month-to-month,1,bank withdrawal,75.2,3198.6,0.0,0.0,1462.0,4660.6
0426-tirne,month-to-month,0,credit card,20.9,20.9,0.0,0.0,15.51,36.41
7587-rznme,month-to-month,1,bank withdrawal,43.3,123.65,0.0,0.0,146.52,270.17
0748-rdggm,one year,1,bank withdrawal,109.5,7534.65,0.0,0.0,2774.1,10308.75
3746-eubyr,month-to-month,1,bank withdrawal,74.6,74.6,0.0,0.0,44.73,119.33
2332-efbjy,month-to-month,1,credit card,19.7,342.4,0.0,0.0,91.84,434.24
9474-phlyd,month-to-month,1,bank withdrawal,59.45,892.65,0.0,0.0,545.1,1437.75
2165-voegb,one year,1,bank withdrawal,105.2,4822.85,0.0,0.0,1979.84,6802.69
2219-mvuso,month-to-month,1,credit card,45.15,438.4,0.0,0.0,284.24,722.64
8914-rbtsb,month-to-month,0,bank withdrawal,93.8,3019.5,0.0,50.0,65.72,3135.22
0963-zbdrn,month-to-month,1,bank withdrawal,96.2,3183.4,0.0,0.0,806.72,3990.12
7594-rqhxr,month-to-month,1,bank withdrawal,79.6,79.6,0.0,0.0,21.72,101.32
6331-ewieb,month-to-month,1,bank withdrawal,85.25,1734.5,0.0,0.0,27.2,1761.7
5998-vvejy,month-to-month,1,bank withdrawal,80.5,2088.8,0.0,0.0,628.16,2716.96
1670-svowz,month-to-month,1,credit card,89.65,1208.35,0.0,120.0,106.68,1435.03
7541-ylxcl,one year,1,credit card,65.4,2498.4,0.0,0.0,954.36,3452.76
0260-zdlgk,month-to-month,1,credit card,72.9,651.4,0.0,0.0,319.41,970.81
